ScreenName,FollowersCount,FriendsCount,Lineage,Status,Class,NetworkSize,Indegree,Outdegree
1054,JoeyKatz2153,1356,1635,colovion:JoeyKatz2153,Child,1,2991,0.45336008024072216,0.5466399197592778
1443,ryonrascal1989,435,357,phxrocker:ryonrascal1989,Child,1,792,0.5492424242424242,0.45075757575757575
1515,TheMikeClayton8,11396,6792,RealFastNova:TheMikeClayton8,Child,1,18188,0.6265669672311414,0.3734330327688586
546,plthomasEdD,5693,767,,Parent,1,6460,0.8812693498452012,0.11873065015479876
261,BigBrotherNoNo,2506,1745,,Parent,1,4251,0.5895083509762409,0.4104916490237591
101,StealthoInfo,4946,5265,derrickgakuu:StealthoInfo,Child,1,10211,0.48437959063754776,0.5156204093624522
36,penandpaul,79,163,,Parent,1,242,0.32644628099173556,0.6735537190082644
596,LukeRenner,1515,491,MECM:LukeRenner,Child,1,2006,0.755234297108674,0.24476570289132601
553,rodriguez_llc,484,457,phillywelcoming:rodriguez_llc,Child,1,941,0.5143464399574921,0.485653560042508
598,ThisMomHCN,6405,7013,v_risner:ThisMomHCN,Child,1,13418,0.4773438664480549,0.5226561335519452
336,maxgull,323,433,,Parent,1,756,0.42724867724867727,0.5727513227513228
31,Tim_Canova,44677,1865,valentine59:Tim_Canova,Child,1,46542,0.9599286665807227,0.04007133341927721
473,WCFRefugees,0,20,,Parent,1,20,0.0,1.0
1528,DawnUnicorn,618,517,Monliveth:DawnUnicorn,Child,1,1135,0.5444933920704845,0.4555066079295154
1663,JanissMcCamish,3698,3393,DianePierce532:JanissMcCamish,Child,1,7091,0.5215061345367367,0.4784938654632633
1554,wanambwaj,527,3430,AriseNetAfrica:wanambwaj,Child,1,3957,0.13318170331058882,0.8668182966894111
500,purplesyfnx,150,1467,,Parent,1,1617,0.09276437847866419,0.9072356215213359
191,joecapone11,7093,7113,MelodyKey1971:joecapone11,Child,1,14206,0.49929607208221877,0.5007039279177812
747,jezzalee,6029,1885,Malbonnington:jezzalee,Child,1,7914,0.7618145059388426,0.23818549406115744
498,v_risner,294,398,,Parent,1,692,0.42485549132947975,0.5751445086705202
686,SKSSKanz,11150,10867,SPcommentary:SKSSKanz,Child,1,22017,0.506426851978017,0.493573148021983
366,mickelodoole,35383,38358,lindrich96:mickelodoole,Child,1,73741,0.47982804681249236,0.5201719531875076
487,chestnut2171,9614,10190,tainky131:chestnut2171,Child,1,19804,0.48545748333669964,0.5145425166633003
97,MonjuHaque,404,676,,Parent,1,1080,0.37407407407407406,0.6259259259259259
965,lfatsis,700,1399,IRR_News:lfatsis,Child,1,2099,0.3334921391138637,0.6665078608861362
1584,OregonCounsel,1369,3133,martuk56:OregonCounsel,Child,1,4502,0.30408707241226124,0.6959129275877388
564,mimilewissabin,368,668,,Parent,1,1036,0.3552123552123552,0.6447876447876448
1723,AnneKangMLA,2175,1560,georgiastraight:AnneKangMLA,Child,1,3735,0.5823293172690763,0.41767068273092367
1804,MobilityAgent,2692,4895,SharonM67714628:MobilityAgent,Child,1,7587,0.35481745090286015,0.6451825490971398
1511,DimaMarmash,618,475,Mujahed_S:DimaMarmash,Child,1,1093,0.565416285452882,0.434583714547118
1642,libtearsrdelish,10257,9732,2017_believe:libtearsrdelish,Child,1,19989,0.5131322227224974,0.48686777727750263
103,ECHOtheCALL,178277,65486,jaguar_old:ECHOtheCALL,Child,1,243763,0.7313538149760218,0.2686461850239782
499,tjseekerisms,61,494,,Parent,1,555,0.10990990990990991,0.8900900900900901
1826,pizcochico68,5621,5496,zass_entolaboca:pizcochico68,Child,1,11117,0.5056220203292255,0.4943779796707745
931,Survivor_Voices,391,192,KevinMinton1969:Survivor_Voices,Child,1,583,0.6706689536878216,0.3293310463121784
1031,MhairiMcF,12892,2815,PaulCarmichaelV:MhairiMcF,Child,1,15707,0.8207805437066276,0.17921945629337238
1280,bjones9677,42,138,DeuceMcHenry:bjones9677,Child,1,180,0.23333333333333334,0.7666666666666667
157,ELCAdemdsynod,1422,153,,Parent,1,1575,0.9028571428571428,0.09714285714285714
1035,gasdotgallery,157,295,longlistshort:gasdotgallery,Child,1,452,0.3473451327433628,0.6526548672566371
524,Duke13Theo,605,2064,man_of_renown:Duke13Theo,Child,1,2669,0.2266766579243162,0.7733233420756838
339,MigColG,17,24,,Parent,1,41,0.4146341463414634,0.5853658536585366
255,JAYLXXXVIII,565,713,ll_ralph:JAYLXXXVIII,Child,1,1278,0.44209702660406885,0.5579029733959311
190,morganlarebob84,161,370,MelodyKey1971:morganlarebob84,Child,1,531,0.3032015065913371,0.696798493408663
295,ellesmera68,87,256,,Parent,1,343,0.2536443148688047,0.7463556851311953
585,RedBloodUnited,323,1256,,Parent,1,1579,0.2045598480050665,0.7954401519949335
258,TrustRafid,258,4996,VoteMrTrump2016:TrustRafid,Child,1,5254,0.049105443471640656,0.9508945565283593
677,Wakeuppeeps123,8316,7833,jerseyboy:Wakeuppeeps123,Child,1,16149,0.5149544863459038,0.4850455136540962
884,PeterPyke,6947,7606,Net2Ayurveda:PeterPyke,Child,1,14553,0.4773586202157631,0.522641379784237
442,JimsTwitAct,25756,26385,DeeCeeCats:JimsTwitAct,Child,1,52141,0.4939682783222416,0.5060317216777583
569,justPeople_NL,66,85,MrslvDamyanov:justPeople_NL,Child,1,151,0.4370860927152318,0.5629139072847682
1484,dbcommenter,22,245,democracytoday7:dbcommenter,Child,1,267,0.08239700374531835,0.9176029962546817
195,CausingFitna,1551,3390,,Parent,1,4941,0.31390406800242865,0.6860959319975714
405,Conservatexian,34340,37462,,Parent,1,71802,0.47825965850533414,0.5217403414946659
1166,NeedsList4Good,1171,1418,hireimmigrants:NeedsList4Good,Child,1,2589,0.45229818462726923,0.5477018153727308
1470,TammyTa89786308,4203,4675,Conservatexian:TammyTa89786308,Child,1,8878,0.4734174363595404,0.5265825636404595
887,TaneliThe,35,555,blondiegerman:TaneliThe,Child,1,590,0.059322033898305086,0.940677966101695
894,DdotMdotT,8769,9064,Truth_Opotomous:DdotMdotT,Child,1,17833,0.49172881736107216,0.5082711826389278
848,WrenEGadeN7,20,156,thederbyapex:WrenEGadeN7,Child,1,176,0.11363636363636363,0.8863636363636364
32,ArabFeminist13,1164,393,,Parent,1,1557,0.7475915221579962,0.2524084778420039
151,stine_paus,105,165,yarnellmark:stine_paus,Child,1,270,0.3888888888888889,0.6111111111111112
1730,Ridelikesteve,132,960,gus_posey:Ridelikesteve,Child,1,1092,0.12087912087912088,0.8791208791208791
3,Amyshahmd,6314,5639,delreysmain:Amyshahmd,Child,1,11953,0.5282355893917845,0.4717644106082155
987,RichardsXco,4697,5072,docfrenchy:RichardsXco,Child,1,9769,0.48080663322755657,0.5191933667724434
1442,TheMtV59,352,303,phxrocker:TheMtV59,Child,1,655,0.5374045801526718,0.46259541984732827
1578,chamelun,102,151,agentm0m:chamelun,Child,1,253,0.4031620553359684,0.5968379446640316
684,AtillaPekcevik,239,517,bashir8949:AtillaPekcevik,Child,1,756,0.31613756613756616,0.6838624338624338
1298,buckeyejulieOH,1275,3042,AllRepublicans:buckeyejulieOH,Child,1,4317,0.2953439888811675,0.7046560111188325
1582,GVSCMiami,84,172,Damianpardo8:GVSCMiami,Child,1,256,0.328125,0.671875
406,SONACircleApp,45,269,,Parent,1,314,0.14331210191082802,0.856687898089172
22,syriasvibes,1024,2018,,Parent,1,3042,0.336620644312952,0.663379355687048
145,archaeologyart,69332,38244,JenniLukac:archaeologyart,Child,1,107576,0.6444931955082918,0.3555068044917082
1007,RudyCuzzetto,4200,4695,canadapolandcc:RudyCuzzetto,Child,1,8895,0.47217537942664417,0.5278246205733558
1150,watsonianladies,155,276,CricketCause:watsonianladies,Child,1,431,0.35962877030162416,0.6403712296983759
1247,HarryTurnbull,507,1073,LuvverDuck:HarryTurnbull,Child,1,1580,0.3208860759493671,0.6791139240506329
329,ShermanGravesj2,15,134,ShermanGraves:ShermanGravesj2,Child,1,149,0.10067114093959731,0.8993288590604027
1553,saviokenneth,40,441,AriseNetAfrica:saviokenneth,Child,1,481,0.08316008316008316,0.9168399168399168
865,JasonSullivan_,10769,11671,angeloftruth11:JasonSullivan_,Child,1,22440,0.47990196078431374,0.5200980392156863
547,eleanorzafra,307,645,FredSeguinPhoto:eleanorzafra,Child,1,952,0.3224789915966387,0.6775210084033614
678,_ColdHands_,761,1775,sharpfang:_ColdHands_,Child,1,2536,0.3000788643533123,0.6999211356466877
460,grose3703,3370,4387,aboydvz:grose3703,Child,1,7757,0.43444630656181515,0.5655536934381848
94,Veritas432,170,339,,Parent,1,509,0.33398821218074654,0.6660117878192534
376,d_mcelhone,27,730,,Parent,1,757,0.035667107001321,0.964332892998679
844,DelaneyJane8,3827,4999,jacobstim:DelaneyJane8,Child,1,8826,0.43360525719465215,0.5663947428053479
122,Xronos29929,1049,1058,,Parent,1,2107,0.4978642619838633,0.5021357380161366
35,MichaelJasinski,134,324,,Parent,1,458,0.2925764192139738,0.7074235807860262
531,robinhoodzz1,62,166,,Parent,1,228,0.2719298245614035,0.7280701754385965
853,BHeartbreath,681,2795,unikgirl11:BHeartbreath,Child,1,3476,0.19591484464902187,0.8040851553509781
660,entrahouse,3300,4823,Conscores:entrahouse,Child,1,8123,0.4062538471008248,0.5937461528991752
1168,AmandaWorking,2227,1941,hireimmigrants:AmandaWorking,Child,1,4168,0.5343090211132437,0.46569097888675626
1608,kepes56,11037,7799,tbd_tbd99:kepes56,Child,1,18836,0.5859524315141219,0.4140475684858781
1812,1991DesertStorm,3378,2266,Intant_Troll:1991DesertStorm,Child,1,5644,0.5985116938341601,0.4014883061658398
102,MartinkusJohn,474,218,,Parent,1,692,0.684971098265896,0.315028901734104
264,Sarahmcdonaldtv,38,54,NBTweeters:Sarahmcdonaldtv,Child,1,92,0.41304347826086957,0.5869565217391305
1010,JeromeElam,13505,14613,starlady24:JeromeElam,Child,1,28118,0.48029731844370155,0.5197026815562985
849,TrudyBauchery,67,116,thederbyapex:TrudyBauchery,Child,1,183,0.366120218579235,0.6338797814207651
571,AlhajiPopping,1282,1543,,Parent,1,2825,0.4538053097345133,0.5461946902654867
1262,Hawknana_,1893,3709,I_Karumba:Hawknana_,Child,1,5602,0.3379150303463049,0.6620849696536951
1428,nyclacleinst,467,1300,ALadyBirdTweets:nyclacleinst,Child,1,1767,0.26428975664968873,0.7357102433503112
1577,aseelhonein,437,472,yankeebean:aseelhonein,Child,1,909,0.4807480748074808,0.5192519251925193
1069,CarrollQuigley1,19647,14222,celticsun2:CarrollQuigley1,Child,1,33869,0.5800879860639523,0.4199120139360477
291,kgrotke2,175,639,pplswar:kgrotke2,Child,1,814,0.214987714987715,0.785012285012285
2,S4JJ40,588,330,delreysmain:S4JJ40,Child,1,918,0.6405228758169934,0.35947712418300654
68,robertsb01,177,160,,Parent,1,337,0.5252225519287834,0.47477744807121663
929,PlanetFreeWill,9675,7517,homieferreone:PlanetFreeWill,Child,1,17192,0.5627617496510005,0.43723825034899955
618,Jerichomarch,628,13,,Parent,1,641,0.9797191887675507,0.0202808112324493
1452,RedCrossBayArea,9492,968,SFnewsnow:RedCrossBayArea,Child,1,10460,0.9074569789674952,0.09254302103250478
221,DeplorableShay,179,337,,Parent,1,516,0.34689922480620156,0.6531007751937985
743,1949goro,733,846,BenSnow57:1949goro,Child,1,1579,0.4642178594046865,0.5357821405953135
262,Leonrw,606,636,,Parent,1,1242,0.48792270531400966,0.5120772946859904
918,JellyLuise,21,101,jonnoxrevanche:JellyLuise,Child,1,122,0.1721311475409836,0.8278688524590164
5,sha_ney_ne,1330,4830,HonuaDee:sha_ney_ne,Child,1,6160,0.2159090909090909,0.7840909090909091
1426,danielpdcurtis,284,1202,RM_Walmsley:danielpdcurtis,Child,1,1486,0.1911170928667564,0.8088829071332436
390,restore_US_now,6505,7024,mikewright1997:restore_US_now,Child,1,13529,0.48081898144726143,0.5191810185527386
1785,jax_rene,536,559,JudgeBambi:jax_rene,Child,1,1095,0.4894977168949772,0.5105022831050229
294,Asylumarchive,965,885,,Parent,1,1850,0.5216216216216216,0.4783783783783784
770,Cola_1993,142,238,ChildSocStudent:Cola_1993,Child,1,380,0.3736842105263158,0.6263157894736842
1412,princess_st_h,1012,1794,SamRSparrow:princess_st_h,Child,1,2806,0.36065573770491804,0.639344262295082
1583,RubenRos,802,1897,Damianpardo8:RubenRos,Child,1,2699,0.29714709151537605,0.7028529084846239
239,the_padstir,58,278,Konstanz93:the_padstir,Child,1,336,0.17261904761904762,0.8273809523809523
1104,beaumer,573,1072,Marissa_C_Ryan:beaumer,Child,1,1645,0.34832826747720363,0.6516717325227963
1108,pasandoeldia1,1850,3795,heber_rizzo:pasandoeldia1,Child,1,5645,0.32772364924712133,0.6722763507528786
7,WatchAbroad,955,2713,,Parent,1,3668,0.26035986913849507,0.7396401308615049
806,UmbriaSF,104,100,SF9erGrl:UmbriaSF,Child,1,204,0.5098039215686274,0.49019607843137253
26,Yellow_Bee12,2839,3713,JulietMEvans:Yellow_Bee12,Child,1,6552,0.4333028083028083,0.5666971916971917
296,DC_OpsSergeant,1540,2494,Goatys_News:DC_OpsSergeant,Child,1,4034,0.3817550818046604,0.6182449181953397
551,apprenticephl,71,142,phillywelcoming:apprenticephl,Child,1,213,0.3333333333333333,0.6666666666666666
567,EmmaLangman,4461,5012,jacquep:EmmaLangman,Child,1,9473,0.4709173440304022,0.5290826559695978
504,GaryisWalrus,248,541,Xaheer444:GaryisWalrus,Child,1,789,0.31432192648922685,0.6856780735107731
459,MoulidHujale,3161,1603,,Parent,1,4764,0.6635180520570949,0.33648194794290515
209,Gaurav97602291,5879,3910,lbasscook:Gaurav97602291,Child,1,9789,0.6005720706915926,0.39942792930840737
227,kollinsayz,4311,1179,,Parent,1,5490,0.7852459016393443,0.21475409836065573
1314,Ambuzinhoplay,6,17,rich_villela:Ambuzinhoplay,Child,1,23,0.2608695652173913,0.7391304347826086
373,roswell2001,14726,13005,,Parent,1,27731,0.5310302549493346,0.4689697450506653
104,AllRepublicans,4161,1822,,Parent,1,5983,0.6954704997492897,0.30452950025071035
153,dick_deplorable,1201,2731,,Parent,1,3932,0.30544252288911494,0.694557477110885
575,WiseGuy__,3802,1358,,Parent,1,5160,0.7368217054263566,0.2631782945736434
1205,FOXLADY40,1243,2031,ElContador2000:FOXLADY40,Child,1,3274,0.3796579108124618,0.6203420891875382
1679,Handsomehero555,4942,5096,shortman5427:Handsomehero555,Child,1,10038,0.49232914923291493,0.5076708507670851
526,MyHifiveNow,4713,4812,MichaelJFama1:MyHifiveNow,Child,1,9525,0.49480314960629923,0.5051968503937008
1677,WVAnews,2378,5002,WorldVisionUg:WVAnews,Child,1,7380,0.32222222222222224,0.6777777777777778
1802,Katamac1967,2316,3971,momztweet:Katamac1967,Child,1,6287,0.3683791951646254,0.6316208048353745
830,Italianmike,23054,22201,MichaelJasinski:Italianmike,Child,1,45255,0.5094243729974588,0.49057562700254115
309,shepley_cheryls,1675,1692,,Parent,1,3367,0.49747549747549746,0.5025245025245025
1563,ChefsDeck,23,57,beachloving29:ChefsDeck,Child,1,80,0.2875,0.7125
595,StockRockRadio,1486,1991,,Parent,1,3477,0.4273799252228933,0.5726200747771067
571,_James_Riding,629,548,MrslvDamyanov:_James_Riding,Child,1,1177,0.5344095157179269,0.46559048428207306
640,JaphtaPhala,74,154,PuputleT:JaphtaPhala,Child,1,228,0.32456140350877194,0.6754385964912281
682,hombrealfalobo,2015,2048,bashir8949:hombrealfalobo,Child,1,4063,0.495938961358602,0.504061038641398
966,cyote6,21471,23601,TeresaH47433535:cyote6,Child,1,45072,0.47637113951011717,0.5236288604898829
548,ChescaEspinas,81,81,Gubbbie:ChescaEspinas,Child,1,162,0.5,0.5
1359,Lkweirgal,5279,5790,SonieNcmrs:Lkweirgal,Child,1,11069,0.47691751739091154,0.5230824826090884
163,ShahrukhRaees1,1459,1389,,Parent,1,2848,0.5122893258426966,0.48771067415730335
1624,AnthonyMulquin2,4551,4326,sandeebabygrl50:AnthonyMulquin2,Child,1,8877,0.5126732004055424,0.48732679959445757
542,RyanOnTheRight,4176,3514,HeilLudwig:RyanOnTheRight,Child,1,7690,0.5430429128738622,0.45695708712613786
262,brazyny,890,794,teflon1:brazyny,Child,1,1684,0.5285035629453682,0.47149643705463185
377,Pizzazz_Books,68143,15514,,Parent,1,83657,0.8145522789485637,0.18544772105143623
990,BarbFromCamelot,1720,2115,Lastonein66:BarbFromCamelot,Child,1,3835,0.4485006518904824,0.5514993481095176
1028,AFireInTheNorth,7349,7558,GOGUN69:AFireInTheNorth,Child,1,14907,0.4929898705306232,0.5070101294693768
1102,Ocionnaith,4901,4798,Marissa_C_Ryan:Ocionnaith,Child,1,9699,0.5053098257552325,0.4946901742447675
252,QnixSSF,233,114,,Parent,1,347,0.6714697406340058,0.3285302593659942
633,DeeToomey1,72,479,CryPartisan:DeeToomey1,Child,1,551,0.1306715063520871,0.8693284936479129
268,kyriakichristo,2485,5001,,Parent,1,7486,0.3319529788939353,0.6680470211060646
459,s_pboyd,3978,3801,aboydvz:s_pboyd,Child,1,7779,0.5113767836482839,0.4886232163517162
27,StokeyLitFest,10865,8051,,Parent,1,18916,0.5743814759991541,0.4256185240008458
1482,SimpleTruths5,2621,3413,ThorisBC:SimpleTruths5,Child,1,6034,0.4343718926085515,0.5656281073914484
1538,MichaelAdele1,2042,2855,Rosemarie910:MichaelAdele1,Child,1,4897,0.4169899938738003,0.5830100061261997
1055,johnwoolf,36949,36864,hoosiergirl71:johnwoolf,Child,1,73813,0.5005757793342636,0.4994242206657364
1702,noni_casa,2253,2769,justamerican53:noni_casa,Child,1,5022,0.4486260454002389,0.551373954599761
142,transitionlouth,1630,1995,,Parent,1,3625,0.4496551724137931,0.5503448275862068
536,lambertmike54,42,65,,Parent,1,107,0.3925233644859813,0.6074766355140186
123,lenammelo,325,157,temiddope:lenammelo,Child,1,482,0.6742738589211619,0.3257261410788382
266,DartmouthCommon,759,581,NBTweeters:DartmouthCommon,Child,1,1340,0.5664179104477612,0.4335820895522388
1086,BambuForum,7698,7318,maxgull:BambuForum,Child,1,15016,0.5126531699520511,0.4873468300479489
573,wilsonjack,220,806,,Parent,1,1026,0.21442495126705652,0.7855750487329435
292,SoellerPower,933,632,pplswar:SoellerPower,Child,1,1565,0.5961661341853035,0.4038338658146965
1558,mrchristo_,6,8,mattymay85:mrchristo_,Child,1,14,0.42857142857142855,0.5714285714285714
1409,moniangoh2030,3086,2552,WakiniMims:moniangoh2030,Child,1,5638,0.5473572188719404,0.4526427811280596
890,War_Eagle01,6461,7020,blondiegerman:War_Eagle01,Child,1,13481,0.4792671166827387,0.5207328833172613
122,jaynecantspell,37,106,temiddope:jaynecantspell,Child,1,143,0.25874125874125875,0.7412587412587412
707,chrisclaymangg,194,318,ethneCITY:chrisclaymangg,Child,1,512,0.37890625,0.62109375
288,Devinesignz,197,725,jdjvold:Devinesignz,Child,1,922,0.21366594360086769,0.7863340563991323
330,HousingNowTO,530,1685,atxgo:HousingNowTO,Child,1,2215,0.23927765237020315,0.7607223476297968
569,PuputleT,238,533,,Parent,1,771,0.3086900129701686,0.6913099870298314
465,patti864,68,254,,Parent,1,322,0.2111801242236025,0.7888198757763976
269,HonuaDee,286,400,,Parent,1,686,0.41690962099125367,0.5830903790087464
507,SF9erGrl,70,60,,Parent,1,130,0.5384615384615384,0.46153846153846156
216,OberoiZeena,28,191,PlutoPress:OberoiZeena,Child,1,219,0.1278538812785388,0.8721461187214612
298,rccda12,1051,1324,,Parent,1,2375,0.44252631578947366,0.5574736842105263
49,MoomjyN,3859,3853,,Parent,1,7712,0.5003890041493776,0.4996109958506224
794,DrFxt,1864,2836,RPScott1:DrFxt,Child,1,4700,0.39659574468085107,0.603404255319149
317,OzRefugeeCounc,14705,2080,,Parent,1,16785,0.8760798331843909,0.12392016681560918
88,BettyLovoure,2943,3141,judymorris3:BettyLovoure,Child,1,6084,0.48372781065088755,0.5162721893491125
263,TheRealAntonia_,1882,2746,teflon1:TheRealAntonia_,Child,1,4628,0.4066551426101988,0.5933448573898013
555,Judeet88,322,427,,Parent,1,749,0.42990654205607476,0.5700934579439252
293,AcordVicki,6,133,theironicview:AcordVicki,Child,1,139,0.04316546762589928,0.9568345323741008
1748,Trummigrant,14249,4,DavidVedas:Trummigrant,Child,1,14253,0.9997193573282818,0.00028064267171823475
1662,mystormee,10674,9227,DianePierce532:mystormee,Child,1,19901,0.5363549570373348,0.4636450429626652
411,ihatethemedia,9277,1828,,Parent,1,11105,0.8353894642053129,0.16461053579468707
1403,youknowhex,288,462,RealJamesKist:youknowhex,Child,1,750,0.384,0.616
1466,thebigjman57,3389,4241,CausingFitna:thebigjman57,Child,1,7630,0.44416775884665793,0.5558322411533421
1763,csinut1,17098,16941,Hadippa2:csinut1,Child,1,34039,0.5023061782073504,0.4976938217926496
56,AshfaaqBest,664,622,aachym:AshfaaqBest,Child,1,1286,0.5163297045101088,0.48367029548989116
775,MBottroff,41,242,OzRefugeeCounc:MBottroff,Child,1,283,0.14487632508833923,0.8551236749116607
704,michelanglade,43,50,KevinAtSave:michelanglade,Child,1,93,0.46236559139784944,0.5376344086021505
349,PaulCarmichaelV,1711,3952,,Parent,1,5663,0.3021366766731414,0.6978633233268585
1384,cecutityveqy,17,483,rifortikat1985:cecutityveqy,Child,1,500,0.034,0.966
371,pompeyhelen1,514,707,jackcade1381:pompeyhelen1,Child,1,1221,0.42096642096642095,0.579033579033579
1070,5Strat,33455,25377,celticsun2:5Strat,Child,1,58832,0.568653113951591,0.43134688604840904
1709,lbh3964,1055,1986,GlenWoodfin:lbh3964,Child,1,3041,0.34692535350213743,0.6530746464978625
166,ritzkraus,968,1002,,Parent,1,1970,0.49137055837563454,0.5086294416243655
10,PaulMandelis,393,342,,Parent,1,735,0.5346938775510204,0.46530612244897956
611,BruceHagen,881,1687,,Parent,1,2568,0.3430685358255452,0.6569314641744548
234,LizWGallagher,758,1680,,Parent,1,2438,0.31091058244462677,0.6890894175553732
55,boadhigu,18276,16096,aachym:boadhigu,Child,1,34372,0.5317118584894682,0.46828814151053183
143,LaHuellaRomnica,5396,4198,JenniLukac:LaHuellaRomnica,Child,1,9594,0.5624348551177819,0.43756514488221804
1700,RealNinjetta,10044,10120,justamerican53:RealNinjetta,Child,1,20164,0.49811545328307877,0.5018845467169213
276,GreeceOutsideIn,1570,953,,Parent,1,2523,0.6222750693618708,0.37772493063812923
1167,mohamadfakih8,61680,707,hireimmigrants:mohamadfakih8,Child,1,62387,0.9886675108596342,0.011332489140365781
125,zojasauce,144,106,temiddope:zojasauce,Child,1,250,0.576,0.424
886,monikaj831,369,367,Net2Ayurveda:monikaj831,Child,1,736,0.501358695652174,0.4986413043478261
1163,ganais_anais,3693,5001,tjseekerisms:ganais_anais,Child,1,8694,0.424775707384403,0.5752242926155969
1424,BenCooke135,40,85,RM_Walmsley:BenCooke135,Child,1,125,0.32,0.68
505,AaleGee,68,209,Xaheer444:AaleGee,Child,1,277,0.24548736462093862,0.7545126353790613
415,bimadew,70505,1364,AskingAmy:bimadew,Child,1,71869,0.981021024363773,0.018978975636227025
379,United1974,169,1275,,Parent,1,1444,0.11703601108033242,0.8829639889196675
409,jdwright420,7,93,,Parent,1,100,0.07,0.93
274,CnsrvativeHusky,726,888,,Parent,1,1614,0.44981412639405205,0.550185873605948
418,SpartySonja,61,53,,Parent,1,114,0.5350877192982456,0.4649122807017544
1806,Beedge,672,865,markohalloran:Beedge,Child,1,1537,0.4372153545868575,0.5627846454131424
364,Burghgirl69,112,96,,Parent,1,208,0.5384615384615384,0.46153846153846156
53,ty2010b,2333,1853,,Parent,1,4186,0.5573339703774486,0.44266602962255136
577,petercalo,187,213,greekolizer:petercalo,Child,1,400,0.4675,0.5325
1123,illustr8r,1708,1771,TeaPartyStandUp:illustr8r,Child,1,3479,0.4909456740442656,0.5090543259557344
1387,katlen87,368,537,Charro534:katlen87,Child,1,905,0.4066298342541437,0.5933701657458563
1169,MiHRCouncil,1776,1028,hireimmigrants:MiHRCouncil,Child,1,2804,0.6333808844507846,0.3666191155492154
29,Jamken22,23722,19509,hostileholly5w:Jamken22,Child,1,43231,0.5487266082209525,0.45127339177904746
730,Michaelmurph8,1043,1485,KimberlyNips1:Michaelmurph8,Child,1,2528,0.4125791139240506,0.5874208860759493
374,cavalry060,254,224,,Parent,1,478,0.5313807531380753,0.4686192468619247
30,RightSide1369,71,115,hostileholly5w:RightSide1369,Child,1,186,0.3817204301075269,0.6182795698924731
968,weloveourpugss,3165,3619,geekonline:weloveourpugss,Child,1,6784,0.46653891509433965,0.5334610849056604
1315,PierreNWilson,22762,6889,mestemacher:PierreNWilson,Child,1,29651,0.7676638224680449,0.23233617753195507
852,KGlendza,2055,5000,unikgirl11:KGlendza,Child,1,7055,0.29128277817150955,0.7087172218284904
1345,nusatamara_star,20,36,zxhranindya:nusatamara_star,Child,1,56,0.35714285714285715,0.6428571428571429
419,tweet4snowden,382,1024,,Parent,1,1406,0.2716927453769559,0.7283072546230441
1406,71cH_,681,697,WakiniMims:71cH_,Child,1,1378,0.4941944847605225,0.5058055152394775
919,Hiijenks,174,510,jonnoxrevanche:Hiijenks,Child,1,684,0.2543859649122807,0.7456140350877193
148,jehangir_sardar,8977,9682,mike76139:jehangir_sardar,Child,1,18659,0.4811083123425693,0.5188916876574308
653,NatashaLHM,656,1343,KylaAvis:NatashaLHM,Child,1,1999,0.3281640820410205,0.6718359179589795
1297,JEdImatty11B,343,835,AllRepublicans:JEdImatty11B,Child,1,1178,0.2911714770797963,0.7088285229202037
1340,johnaglionby,7603,2198,MartinkusJohn:johnaglionby,Child,1,9801,0.7757371696765636,0.22426283032343639
428,kate5340,318,707,,Parent,1,1025,0.3102439024390244,0.6897560975609756
1407,candybaibe170,3694,2281,WakiniMims:candybaibe170,Child,1,5975,0.6182426778242678,0.3817573221757322
1506,DaggettBeaver,2143,1056,LizWGallagher:DaggettBeaver,Child,1,3199,0.6698968427633636,0.33010315723663647
1361,rsbterry,1072,1154,Idahograybeard:rsbterry,Child,1,2226,0.481581311769991,0.518418688230009
1170,ShoeyMcShoe,176,253,ratherthanhater:ShoeyMcShoe,Child,1,429,0.41025641025641024,0.5897435897435898
1664,bill_medic142,19527,18113,DianePierce532:bill_medic142,Child,1,37640,0.5187832093517535,0.4812167906482466
1808,fennaldo,434,589,markohalloran:fennaldo,Child,1,1023,0.42424242424242425,0.5757575757575758
1127,swgabriel,981,977,DaveMedders:swgabriel,Child,1,1958,0.5010214504596527,0.4989785495403473
462,Skhoury54,18861,19115,aboydvz:Skhoury54,Child,1,37976,0.4966557825995366,0.5033442174004634
1598,pulserolluk,4799,4910,VashishtGgn:pulserolluk,Child,1,9709,0.49428365434133276,0.5057163456586672
394,AskingAmy,15609,943,,Parent,1,16552,0.9430280328661189,0.0569719671338811
1126,The3rdstooge,3709,4172,DaveMedders:The3rdstooge,Child,1,7881,0.4706255551325974,0.5293744448674026
281,sensepolitics,107,110,,Parent,1,217,0.4930875576036866,0.5069124423963134
1165,MrWoscars,72,225,tjseekerisms:MrWoscars,Child,1,297,0.24242424242424243,0.7575757575757576
246,RevChristineP,515,389,,Parent,1,904,0.5696902654867256,0.4303097345132743
1539,14710Ea,3202,3483,Rosemarie910:14710Ea,Child,1,6685,0.4789827973074046,0.5210172026925953
685,WaterlooMaughan,899,3331,SPcommentary:WaterlooMaughan,Child,1,4230,0.21252955082742317,0.7874704491725768
631,activehistory,14899,8749,RoRawlins:activehistory,Child,1,23648,0.6300321380243572,0.36996786197564274
1536,Colt45automag,3075,3335,adagioforstring:Colt45automag,Child,1,6410,0.4797191887675507,0.5202808112324493
282,k9rotts,4347,4172,,Parent,1,8519,0.5102711585866886,0.4897288414133114
